/home/likemike/Downloads/selfdrive/data/IMG/center_2019_02_18_15_41_33_977.jpg, /home/likemike/Downloads/selfdrive/data/IMG/left_2019_02_18_15_41_33_977.jpg, /home/likemike/Downloads/selfdrive/data/IMG/right_2019_02_18_15_41_33_977.jpg, 0, 0, 0, 8.565751E-05
/home/likemike/Downloads/selfdrive/data/IMG/center_2019_02_18_15_41_34_110.jpg, /home/likemike/Downloads/selfdrive/data/IMG/left_2019_02_18_15_41_34_110.jpg, /home/likemike/Downloads/selfdrive/data/IMG/right_2019_02_18_15_41_34_110.jpg, 0, 0, 0, 7.934009E-05
/home/likemike/Downloads/selfdrive/data/IMG/center_2019_02_18_15_41_34_217.jpg, /home/likemike/Downloads/selfdrive/data/IMG/left_2019_02_18_15_41_34_217.jpg, /home/likemike/Downloads/selfdrive/data/IMG/right_2019_02_18_15_41_34_217.jpg, 0, 0, 0, 8.214108E-05
/home/likemike/Downloads/selfdrive/data/IMG/center_2019_02_18_15_41_34_326.jpg, /home/likemike/Downloads/selfdrive/data/IMG/left_2019_02_18_15_41_34_326.jpg, /home/likemike/Downloads/selfdrive/data/IMG/right_2019_02_18_15_41_34_326.jpg, 0, 0, 0, 7.858902E-05
/home/likemike/Downloads/selfdrive/data/IMG/center_2019_02_18_15_41_34_433.jpg, /home/likemike/Downloads/selfdrive/data/IMG/left_2019_02_18_15_41_34_433.jpg, /home/likemike/Downloads/selfdrive/data/IMG/right_2019_02_18_15_41_34_433.jpg, 0, 0, 0, 7.860859E-05
/home/likemike/Downloads/selfdrive/data/IMG/center_2019_02_18_15_41_34_541.jpg, /home/likemike/Downloads/selfdrive/data/IMG/left_2019_02_18_15_41_34_541.jpg, /home/likemike/Downloads/selfdrive/data/IMG/right_2019_02_18_15_41_34_541.jpg, 0, 0, 0, 7.994882E-05
/home/likemike/Downloads/selfdrive/data/IMG/center_2019_02_18_15_41_34_653.jpg, /home/likemike/Downloads/selfdrive/data/IMG/left_2019_02_18_15_41_34_653.jpg, /home/likemike/Downloads/selfdrive/data/IMG/right_2019_02_18_15_41_34_653.jpg, 0, 0, 0, 7.816669E-05
/home/likemike/Downloads/selfdrive/data/IMG/center_2019_02_18_15_41_34_818.jpg, /home/likemike/Downloads/selfdrive/data/IMG/left_2019_02_18_15_41_34_818.jpg, /home/likemike/Downloads/selfdrive/data/IMG/right_2019_02_18_15_41_34_818.jpg, 0, 0, 0, 7.816142E-05
/home/likemike/Downloads/selfdrive/data/IMG/center_2019_02_18_15_41_34_941.jpg, /home/likemike/Downloads/selfdrive/data/IMG/left_2019_02_18_15_41_34_941.jpg, /home/likemike/Downloads/selfdrive/data/IMG/right_2019_02_18_15_41_34_941.jpg, 0, 0, 0, 7.944386E-05
/home/likemike/Downloads/selfdrive/data/IMG/center_2019_02_18_15_41_35_045.jpg, /home/likemike/Downloads/selfdrive/data/IMG/left_2019_02_18_15_41_35_045.jpg, /home/likemike/Downloads/selfdrive/data/IMG/right_2019_02_18_15_41_35_045.jpg, 0, 0, 0, 7.851858E-05
/home/likemike/Downloads/selfdrive/data/IMG/center_2019_02_18_15_41_35_154.jpg, /home/likemike/Downloads/selfdrive/data/IMG/left_2019_02_18_15_41_35_154.jpg, /home/likemike/Downloads/selfdrive/data/IMG/right_2019_02_18_15_41_35_154.jpg, 0, 0, 0, 8.265744E-05
/home/likemike/Downloads/selfdrive/data/IMG/center_2019_02_18_15_41_35_265.jpg, /home/likemike/Downloads/selfdrive/data/IMG/left_2019_02_18_15_41_35_265.jpg, /home/likemike/Downloads/selfdrive/data/IMG/right_2019_02_18_15_41_35_265.jpg, 0, 0.33129, 0, 0.3641256
/home/likemike/Downloads/selfdrive/data/IMG/center_2019_02_18_15_41_35_429.jpg, /home/likemike/Downloads/selfdrive/data/IMG/left_2019_02_18_15_41_35_429.jpg, /home/likemike/Downloads/selfdrive/data/IMG/right_2019_02_18_15_41_35_429.jpg, 0, 0.739656, 0, 1.581859
